InternalName;FormName;BattlerEnemyY;EggMoves;id;Name;GrowthRate;Rareness;HiddenAbility;EffortPoints;RegionalNumbers;WildItemUncommon;Compatibility;Kind;BattlerAltitude;StepsToHatch;BattlerPlayerY;Incense;GenderRate;Evolutions;Pokedex;BaseEXP;WildItemCommon;Abilities;Habitat;Weight;Color;BaseStats;Height;Shape;Moves;Type1;WildItemRare;Happiness;Type2
TIRTOUGA;;34;BIDE,BODYSLAM,FLAIL,IRONDEFENSE,KNOCKOFF,ROCKTHROW,SLAM,WATERPULSE,WHIRLPOOL;564;Tirtouga;Medium;45;SWIFTSWIM;0,0,1,0,0,0;;;Water1,Water3;Prototurtle;10;7905;0;;0.125;CARRACOSTA,Level,37;About 100 million years ago, these Pokemon swam in oceans. It is thought they also went on land to attack prey.;71;;SOLIDROCK,STURDY;;16.5;Blue;54,78,103,22,53,45;0.7;8;1,BIDE,1,WITHDRAW,1,WATERGUN,5,ROLLOUT,8,BITE,11,PROTECT,15,AQUAJET,18,ANCIENTPOWER,21,CRUNCH,25,WIDEGUARD,28,BRINE,31,SMACKDOWN,35,CURSE,38,SHELLSMASH,41,AQUATAIL,45,ROCKSLIDE,48,RAINDANCE,51,HYDROPUMP;WATER;;70;ROCK
CARRACOSTA;;24;;565;Carracosta;Medium;45;SWIFTSWIM;0,0,2,0,0,0;;;Water1,Water3;Prototurtle;0;7905;0;;0.125;;Incredible jaw strength enables them to chew up steel beams and rocks along with their prey.;173;;SOLIDROCK,STURDY;;81.0;Blue;74,108,133,32,83,65;1.2;6;1,BIDE,1,WITHDRAW,1,WATERGUN,1,ROLLOUT,5,ROLLOUT,8,BITE,11,PROTECT,15,AQUAJET,18,ANCIENTPOWER,21,CRUNCH,25,WIDEGUARD,28,BRINE,31,SMACKDOWN,35,CURSE,40,SHELLSMASH,45,AQUATAIL,51,ROCKSLIDE,56,RAINDANCE,61,HYDROPUMP;WATER;;70;ROCK
ARCHEN;;32;BITE,DEFOG,DRAGONPULSE,EARTHPOWER,HEADSMASH,KNOCKOFF,STEELWING;566;Archen;Medium;45;;0,1,0,0,0,0;;;Flying,Water3;First Bird;0;7905;0;;0.125;ARCHEOPS,Level,37;Revived from a fossil, this Pokemon is thought to be the ancestor of all bird Pokemon.;71;;DEFEATIST;;9.5;Yellow;55,112,45,70,74,45;0.5;9;1,QUICKATTACK,1,LEER,1,WINGATTACK,5,ROCKTHROW,8,DOUBLETEAM,11,SCARYFACE,15,PLUCK,18,ANCIENTPOWER,21,AGILITY,25,QUICKGUARD,28,ACROBATICS,31,DRAGONBREATH,35,CRUNCH,38,ENDEAVOR,41,UTURN,45,ROCKSLIDE,48,DRAGONCLAW,51,THRASH;ROCK;;70;FLYING
ARCHEOPS;;8;;567;Archeops;Medium;45;;0,2,0,0,0,0;;;Flying,Water3;First Bird;1;7905;0;;0.125;;It runs better than it flies. It catches prey by running at speeds comparable to those of an automobile.;177;;DEFEATIST;;32.0;Yellow;75,140,65,110,112,65;1.4;9;1,QUICKATTACK,1,LEER,1,WINGATTACK,1,ROCKTHROW,5,ROCKTHROW,8,DOUBLETEAM,11,SCARYFACE,15,PLUCK,18,ANCIENTPOWER,21,AGILITY,25,QUICKGUARD,28,ACROBATICS,31,DRAGONBREATH,35,CRUNCH,40,ENDEAVOR,45,UTURN,51,ROCKSLIDE,56,DRAGONCLAW,61,THRASH;ROCK;;70;FLYING
TRUBBISH;;32;CURSE,HAZE,MUDSPORT,ROCKBLAST,ROLLOUT,SANDATTACK,SELFDESTRUCT,SPIKES;568;Trubbish;Medium;190;AFTERMATH;0,0,0,1,0,0;;BLACKSLUDGE;Mineral;Trash Bag;0;5355;0;;0.5;GARBODOR,Level,36;The combination of garbage bags and industrial waste caused the chemical reaction that crated this Pokemon.;66;;STENCH,STICKYHOLD;;31.0;Green;50,50,62,65,40,62;0.6;12;1,POUND,1,POISONGAS,3,RECYCLE,7,TOXICSPIKES,12,ACIDSPRAY,14,DOUBLESLAP,18,SLUDGE,23,STOCKPILE,23,SWALLOW,25,TAKEDOWN,29,SLUDGEBOMB,34,CLEARSMOG,36,TOXIC,40,AMNESIA,45,GUNKSHOT,47,EXPLOSION;POISON;NUGGET;70;
GARBODOR;;18;;569;Garbodor;Medium;60;AFTERMATH;0,2,0,0,0,0;;NUGGET;Mineral;Trash Heap;0;5355;0;;0.5;;They absorb garbage and make it part of their bodies. They shoot a poisonous liquid from their right-hand fingertips.;166;BLACKSLUDGE;STENCH,WEAKARMOR;;107.3;Green;80,95,82,75,60,82;1.9;12;1,POUND,1,POISONGAS,1,RECYCLE,1,TOXICSPIKES,3,RECYCLE,7,TOXICSPIKES,12,ACIDSPRAY,14,DOUBLESLAP,18,SLUDGE,23,STOCKPILE,23,SWALLOW,25,BODYSLAM,29,SLUDGEBOMB,34,CLEARSMOG,39,TOXIC,46,AMNESIA,54,GUNKSHOT,59,EXPLOSION;POISON;BIGNUGGET;70;
ZORUA;;28;CAPTIVATE,COUNTER,DARKPULSE,DETECT,EXTRASENSORY,MEMENTO,SNATCH,SUCKERPUNCH;570;Zorua;Parabolic;75;;0,0,0,0,1,0;;;Field;Tricky Fox;0;6630;0;;0.125;ZOROARK,Level,30;To protect themselves from danger, they hide their true identities by transforming into people and Pokemon.;66;;ILLUSION;;12.5;Gray;40,65,40,65,80,40;0.7;8;1,SCRATCH,1,LEER,5,PURSUIT,9,FAKETEARS,13,FURYSWIPES,17,FEINTATTACK,21,SCARYFACE,25,TAUNT,29,FOULPLAY,33,TORMENT,37,AGILITY,41,EMBARGO,45,PUNISHMENT,49,NASTYPLOT,53,IMPRISON,57,NIGHTDAZE;DARK;;70;
ZOROARK;;20;;571;Zoroark;Parabolic;45;;0,0,0,0,2,0;;;Field;Illusion Fox;0;5355;0;;0.125;;Each has the ability to fool a large group of people simultaneously. They protect their lair with illusory scenery.;179;;ILLUSION;;81.1;Gray;60,105,60,105,120,60;1.6;6;1,UTURN,1,SCRATCH,1,LEER,1,PURSUIT,1,HONECLAWS,5,PURSUIT,9,HONECLAWS,13,FURYSWIPES,17,FEINTATTACK,21,SCARYFACE,25,TAUNT,29,FOULPLAY,30,NIGHTSLASH,34,TORMENT,39,AGILITY,44,EMBARGO,49,PUNISHMENT,54,NASTYPLOT,59,IMPRISON,64,NIGHTDAZE;DARK;;70;
MINCCINO;;23;AQUATAIL,ENDURE,FAKETEARS,FLAIL,IRONTAIL,KNOCKOFF,MUDSLAP,SLEEPTALK,TAILWHIP;572;Minccino;Fast;255;SKILLLINK;0,0,0,1,0,0;;;Field;Chinchilla;0;4080;0;;0.75;CINCCINO,Item,SHINYSTONE;These Pokemon prefer a tidy habitat. They are always sweeping and dusting, using their tails as brooms.;60;CHESTOBERRY;CUTECHARM,TECHNICIAN;;5.8;Gray;55,50,40,75,40,40;0.4;8;1,POUND,3,GROWL,7,HELPINGHAND,9,TICKLE,13,DOUBLESLAP,15,ENCORE,19,SWIFT,21,SING,25,TAILSLAP,27,CHARM,31,WAKEUPSLAP,33,ECHOEDVOICE,37,SLAM,39,CAPTIVATE,43,HYPERVOICE,45,LASTRESORT,49,AFTERYOU;NORMAL;;70;
CINCCINO;;22;;573;Cinccino;Fast;60;SKILLLINK;0,0,0,2,0,0;;;Field;Scarf;0;4080;0;;0.75;;Their white fur feels amazing to touch. Their fur repels dust and prevents static electricity from building up.;165;CHESTOBERRY;CUTECHARM,TECHNICIAN;;7.5;Gray;75,95,60,115,65,60;0.5;8;1,BULLETSEED,1,ROCKBLAST,1,HELPINGHAND,1,TICKLE,1,SING,1,TAILSLAP;NORMAL;;70;
GOTHITA;;31;CAPTIVATE,DARKPULSE,MEANLOOK,MIRACLEEYE,MIRRORCOAT,UPROAR;574;Gothita;Parabolic;200;SHADOWTAG;0,0,0,0,0,1;;;Humanlike;Fixation;0;5355;0;;0.75;GOTHORITA,Level,32;They intently observe both Trainers and Pokemon. Apparently, they are looking at something that only Gothita can see.;58;;FRISK;;5.8;Purple;45,30,50,45,55,65;0.4;12;1,POUND,3,CONFUSION,7,TICKLE,10,FAKETEARS,14,DOUBLESLAP,16,PSYBEAM,19,EMBARGO,24,FEINTATTACK,25,PSYSHOCK,28,FLATTER,31,FUTURESIGHT,33,HEALBLOCK,37,PSYCHIC,40,TELEKINESIS,46,CHARM,48,MAGICROOM;PSYCHIC;;70;
GOTHORITA;;25;;575;Gothorita;Parabolic;100;SHADOWTAG;0,0,0,0,0,2;;;Humanlike;Manipulate;0;5355;0;;0.75;GOTHITELLE,Level,41;Starlight is the source of their power. At night, they mark star positions by using psychic power to float stones.;137;;FRISK;;18.0;Purple;60,45,70,55,75,85;0.7;12;1,POUND,1,CONFUSION,1,TICKLE,1,FAKETEARS,3,CONFUSION,7,TICKLE,10,FAKETEARS,14,DOUBLESLAP,16,PSYBEAM,19,EMBARGO,24,FEINTATTACK,25,PSYSHOCK,28,FLATTER,31,FUTURESIGHT,34,HEALBLOCK,39,PSYCHIC,43,TELEKINESIS,50,CHARM,53,MAGICROOM;PSYCHIC;;70;
GOTHITELLE;;14;;576;Gothitelle;Parabolic;50;SHADOWTAG;0,0,0,0,0,3;;;Humanlike;Astral Body;0;5355;0;;0.75;;They can predict the future from the placement and movement of the stars. They can see Trainers' life spans.;221;;FRISK;;44.0;Purple;70,55,95,65,95,110;1.5;12;1,POUND,1,CONFUSION,1,TICKLE,1,FAKETEARS,3,CONFUSION,7,TICKLE,10,FAKETEARS,14,DOUBLESLAP,16,PSYBEAM,19,EMBARGO,24,FEINTATTACK,25,PSYSHOCK,28,FLATTER,31,FUTURESIGHT,34,HEALBLOCK,39,PSYCHIC,45,TELEKINESIS,54,CHARM,59,MAGICROOM;PSYCHIC;;70;
SOLOSIS;;37;ACIDARMOR,ASTONISH,CONFUSERAY,IMPRISON,NIGHTSHADE,SECRETPOWER,TRICK;577;Solosis;Parabolic;200;REGENERATOR;0,0,0,0,1,0;;;Amorphous;Cell;15;5355;0;;0.5;DUOSION,Level,32;Because their bodies are enveloped in a special liquid, they can survive in any environment.;58;;OVERCOAT,MAGICGUARD;;1.0;Green;45,30,40,20,105,50;0.3;1;1,PSYWAVE,3,REFLECT,7,ROLLOUT,10,SNATCH,14,HIDDENPOWER,16,LIGHTSCREEN,19,CHARM,24,RECOVER,25,PSYSHOCK,28,ENDEAVOR,31,FUTURESIGHT,33,PAINSPLIT,37,PSYCHIC,40,SKILLSWAP,46,HEALBLOCK,48,WONDERROOM;PSYCHIC;;70;
DUOSION;;31;;578;Duosion;Parabolic;100;REGENERATOR;0,0,0,0,2,0;;;Amorphous;Mitosis;13;5355;0;;0.5;REUNICLUS,Level,41;When their brains, now divided in two, are thinking the same thoughts, these Pokemon exhibit their maximum power.;130;;OVERCOAT,MAGICGUARD;;8.0;Green;65,40,50,30,125,60;0.6;1;1,PSYWAVE,1,REFLECT,1,ROLLOUT,1,SNATCH,3,REFLECT,7,ROLLOUT,10,SNATCH,14,HIDDENPOWER,16,LIGHTSCREEN,19,CHARM,24,RECOVER,25,PSYSHOCK,28,ENDEAVOR,31,FUTURESIGHT,34,PAINSPLIT,39,PSYCHIC,43,SKILLSWAP,50,HEALBLOCK,53,WONDERROOM;PSYCHIC;;70;
REUNICLUS;;26;;579;Reuniclus;Parabolic;50;REGENERATOR;0,0,0,0,3,0;;;Amorphous;Multiplying;14;5355;0;;0.5;;These remarkably intelligent Pokemon fight by controlling arms that can grip with rock-crushing power.;221;;OVERCOAT,MAGICGUARD;;20.1;Green;110,65,75,30,125,85;1.0;4;1,PSYWAVE,1,REFLECT,1,ROLLOUT,1,SNATCH,3,REFLECT,7,ROLLOUT,10,SNATCH,14,HIDDENPOWER,16,LIGHTSCREEN,19,CHARM,24,RECOVER,25,PSYSHOCK,28,ENDEAVOR,31,FUTURESIGHT,34,PAINSPLIT,39,PSYCHIC,41,DIZZYPUNCH,45,SKILLSWAP,54,HEALBLOCK,59,WONDERROOM;PSYCHIC;;70;
DUCKLETT;;29;AIRCUTTER,BRINE,GUST,LUCKYCHANT,MEFIRST,MIRRORMOVE,STEELWING;580;Ducklett;Medium;190;HYDRATION;1,0,0,0,0,0;;;Water1,Flying;Water Bird;0;5355;0;;0.5;SWANNA,Level,35;When attacked, it uses its feathers to splash water, escaping under cover of the spray.;61;;KEENEYE,BIGPECKS;;5.5;Blue;62,44,50,55,44,50;0.5;9;1,WATERGUN,3,WATERSPORT,6,DEFOG,9,WINGATTACK,13,WATERPULSE,15,AERIALACE,19,BUBBLEBEAM,21,FEATHERDANCE,24,AQUARING,27,AIRSLASH,30,ROOST,34,RAINDANCE,37,TAILWIND,41,BRAVEBIRD,46,HURRICANE;WATER;;70;FLYING
SWANNA;;19;;581;Swanna;Medium;45;HYDRATION;0,0,0,2,0,0;;;Water1,Flying;White Bird;0;5355;0;;0.5;;It administers sharp, powerful pecks with its bill. It whips its long neck to deliver forceful repeated strikes.;166;;KEENEYE,BIGPECKS;;24.2;White;75,87,63,98,87,63;1.3;9;1,WATERGUN,1,WATERSPORT,1,DEFOG,1,WINGATTACK,3,WATERSPORT,6,DEFOG,9,WINGATTACK,13,WATERPULSE,15,AERIALACE,19,BUBBLEBEAM,21,FEATHERDANCE,24,AQUARING,27,AIRSLASH,30,ROOST,34,RAINDANCE,40,TAILWIND,47,BRAVEBIRD,55,HURRICANE;WATER;;70;FLYING
VANILLITE;;36;AUTOTOMIZE,ICESHARD,IMPRISON,IRONDEFENSE,MAGNETRISE,NATURALGIFT,POWDERSNOW,WATERPULSE;582;Vanillite;Slow;255;WEAKARMOR;0,0,0,0,1,0;;;Mineral;Fresh Snow;12;5355;0;;0.5;VANILLISH,Level,35;This Pokemon formed from icicles bathed in energy from the morning sun. It sleeps buried in snow.;61;;ICEBODY;;5.7;White;36,50,50,44,65,60;0.4;5;1,ICICLESPEAR,4,HARDEN,7,ASTONISH,10,UPROAR,13,ICYWIND,16,MIST,19,AVALANCHE,22,TAUNT,26,MIRRORSHOT,31,ACIDARMOR,35,ICEBEAM,40,HAIL,44,MIRRORCOAT,49,BLIZZARD,53,SHEERCOLD;ICE;;70;
VANILLISH;;23;;583;Vanillish;Slow;120;WEAKARMOR;0,0,0,0,2,0;;;Mineral;Icy Snow;9;5355;0;;0.5;VANILLUXE,Level,47;It conceals itself from enemy eyes by creating many small ice particles and hiding among them.;138;;ICEBODY;;41.0;White;51,65,65,59,80,75;1.1;5;1,ICICLESPEAR,1,HARDEN,1,ASTONISH,1,UPROAR,4,HARDEN,7,ASTONISH,10,UPROAR,13,ICYWIND,16,MIST,19,AVALANCHE,22,TAUNT,26,MIRRORSHOT,31,ACIDARMOR,36,ICEBEAM,42,HAIL,47,MIRRORCOAT,53,BLIZZARD,58,SHEERCOLD;ICE;;70;
VANILLUXE;;19;;584;Vanilluxe;Slow;45;WEAKARMOR;0,0,0,0,3,0;;;Mineral;Snowstorm;9;5355;0;;0.5;;If both heads get angry simultaneously, this Pokemon expels a blizzard, burying everything in snow.;241;;ICEBODY;;57.5;White;71,95,85,79,110,95;1.3;11;1,WEATHERBALL,1,ICICLESPEAR,1,HARDEN,1,ASTONISH,1,UPROAR,4,HARDEN,7,ASTONISH,10,UPROAR,13,ICYWIND,16,MIST,19,AVALANCHE,22,TAUNT,26,MIRRORSHOT,31,ACIDARMOR,36,ICEBEAM,42,HAIL,50,MIRRORCOAT,59,BLIZZARD,67,SHEERCOLD;ICE;;70;
DEERLING;Spring Form;29;AGILITY,BATONPASS,FAKETEARS,GRASSWHISTLE,NATURALGIFT,ODORSLEUTH,SLEEPTALK,SYNTHESIS,WORRYSEED;585;Deerling;Medium;190;SERENEGRACE;0,0,0,1,0,0;;;Field;Season;0;5355;0;;0.5;SAWSBUCK,Level,34;The turning of the seasons changes the color and scent of this Pokemon's fur. People use it to mark the seasons.;67;;CHLOROPHYLL,SAPSIPPER;;19.5;Yellow;60,60,50,75,40,50;0.6;8;1,TACKLE,1,CAMOUFLAGE,4,GROWL,7,SANDATTACK,10,DOUBLEKICK,13,LEECHSEED,16,FEINTATTACK,20,TAKEDOWN,24,JUMPKICK,28,AROMATHERAPY,32,ENERGYBALL,36,CHARM,41,NATUREPOWER,46,DOUBLEEDGE,51,SOLARBEAM;NORMAL;;70;GRASS
SAWSBUCK;Spring Form;14;;586;Sawsbuck;Medium;75;SERENEGRACE;0,2,0,0,0,0;;;Field;Season;0;5355;0;;0.5;;The plants growing on its horns change according to the season. The leaders of the herd possess magnificent horns.;166;;CHLOROPHYLL,SAPSIPPER;;92.5;Brown;80,100,70,95,60,70;1.9;8;1,MEGAHORN,1,TACKLE,1,CAMOUFLAGE,1,GROWL,1,SANDATTACK,4,GROWL,7,SANDATTACK,10,DOUBLEKICK,13,LEECHSEED,16,FEINTATTACK,20,TAKEDOWN,24,JUMPKICK,28,AROMATHERAPY,32,ENERGYBALL,36,CHARM,37,HORNLEECH,44,NATUREPOWER,52,DOUBLEEDGE,60,SOLARBEAM;NORMAL;;70;GRASS
EMOLGA;;36;AIRSLASH,ASTONISH,BATONPASS,CHARM,COVET,IRONTAIL,ROOST,SHOCKWAVE,TICKLE;587;Emolga;Medium;200;MOTORDRIVE;0,0,0,2,0,0;;CHERIBERRY;Field;Sky Squirrel;13;5355;0;;0.5;;They live on treetops and glide using the inside of a cape-like membrane while discharging electricity.;150;CHERIBERRY;STATIC;;5.0;White;55,75,60,103,75,60;0.4;8;1,THUNDERSHOCK,4,QUICKATTACK,7,TAILWHIP,10,CHARGE,13,SPARK,16,PURSUIT,19,DOUBLETEAM,22,SHOCKWAVE,26,ELECTROBALL,30,ACROBATICS,34,LIGHTSCREEN,38,ENCORE,42,VOLTSWITCH,46,AGILITY,50,DISCHARGE;ELECTRIC;CHERIBERRY;70;FLYING
KARRABLAST;;34;BUGBITE,COUNTER,FEINTATTACK,HORNATTACK,KNOCKOFF,MEGAHORN,PURSUIT,SCREECH;588;Karrablast;Medium;200;NOGUARD;0,1,0,0,0,0;;;Bug;Clamping;0;4080;0;;0.5;ESCAVALIER,TradeSpecies,SHELMET;When they feel threatened, they spit an acidic liquid to drive attackers away. This Pokemon targets Shelmet.;63;;SWARM,SHEDSKIN;;5.9;Blue;50,75,45,60,40,45;0.5;12;1,PECK,4,LEER,8,ENDURE,13,FURYCUTTER,16,FURYATTACK,20,HEADBUTT,25,FALSESWIPE,28,BUGBUZZ,32,SLASH,37,TAKEDOWN,40,SCARYFACE,44,XSCISSOR,49,FLAIL,52,SWORDSDANCE,56,DOUBLEEDGE;BUG;;70;
ESCAVALIER;;16;;589;Escavalier;Medium;75;OVERCOAT;0,2,0,0,0,0;;;Bug;Cavalry;5;4080;0;;0.5;;These Pokemon evolve by wearing the shell covering of a Shelmet. The steel armor protects their whole body.;173;;SWARM,SHELLARMOR;;33.0;Gray;70,135,105,20,60,105;1.0;4;1,PECK,1,LEER,1,QUICKGUARD,1,TWINEEDLE,4,LEER,8,QUICKGUARD,13,TWINEEDLE,16,FURYATTACK,20,HEADBUTT,25,FALSESWIPE,28,BUGBUZZ,32,SLASH,37,IRONHEAD,40,IRONDEFENSE,44,XSCISSOR,49,REVERSAL,52,SWORDSDANCE,56,GIGAIMPACT;BUG;;70;STEEL
FOONGUS;;34;BODYSLAM,DEFENSECURL,ENDURE,GASTROACID,GROWTH,POISONPOWDER,ROLLOUT,STUNSPORE;590;Foongus;Medium;190;REGENERATOR;1,0,0,0,0,0;;BIGMUSHROOM;Grass;Mushroom;0;5355;0;;0.5;AMOONGUSS,Level,39;For some reason, this Pokemon resembles a Poke Ball. They release poison spores to repel those who try to catch them.;59;TINYMUSHROOM;EFFECTSPORE;;1.0;White;69,55,45,15,55,55;0.2;4;1,ABSORB,6,GROWTH,8,ASTONISH,12,BIDE,15,MEGADRAIN,18,INGRAIN,20,FEINTATTACK,24,SWEETSCENT,28,GIGADRAIN,32,TOXIC,35,SYNTHESIS,39,CLEARSMOG,43,SOLARBEAM,45,RAGEPOWDER,50,SPORE;GRASS;BALMMUSHROOM;70;POISON
AMOONGUSS;;28;;591;Amoonguss;Medium;75;REGENERATOR;2,0,0,0,0,0;;BIGMUSHROOM;Grass;Mushroom;0;5355;0;;0.5;;They show off their Poke Ball caps to lure prey, but very few Pokemon are fooled by this.;162;TINYMUSHROOM;EFFECTSPORE;;10.5;White;114,85,70,30,85,80;0.6;4;1,ABSORB,1,GROWTH,1,ASTONISH,1,BIDE,6,GROWTH,8,ASTONISH,12,BIDE,15,MEGADRAIN,18,INGRAIN,20,FEINTATTACK,24,SWEETSCENT,28,GIGADRAIN,32,TOXIC,35,SYNTHESIS,43,CLEARSMOG,49,SOLARBEAM,54,RAGEPOWDER,62,SPORE;GRASS;BALMMUSHROOM;70;POISON
FRILLISH;;22;ACIDARMOR,CONFUSERAY,CONSTRICT,MIST,PAINSPLIT,RECOVER;592;Frillish;Medium;190;DAMP;0,0,0,0,0,1;;;Amorphous;Floating;8;5355;0;;0.5;JELLICENT,Level,40;They paralyze prey with poison, then drag them down to their lairs, five miles below the surface.;67;;WATERABSORB,CURSEDBODY;;33.0;White;55,40,50,40,65,85;1.2;10;1,BUBBLE,1,WATERSPORT,5,ABSORB,9,NIGHTSHADE,13,BUBBLEBEAM,17,RECOVER,22,WATERPULSE,27,OMINOUSWIND,32,BRINE,37,RAINDANCE,43,HEX,49,HYDROPUMP,55,WRINGOUT,61,WATERSPOUT;WATER;;70;GHOST
JELLICENT;;19;;593;Jellicent;Medium;60;DAMP;0,0,0,0,0,2;;;Amorphous;Floating;9;5355;0;;0.5;;They propel themselves by expelling absorbed seawater from their bodies. Their favorite food is life energy.;168;;WATERABSORB,CURSEDBODY;;135.0;White;100,60,70,60,85,105;2.2;10;1,BUBBLE,1,WATERSPORT,1,ABSORB,1,NIGHTSHADE,5,ABSORB,9,NIGHTSHADE,13,BUBBLEBEAM,17,RECOVER,22,WATERPULSE,27,OMINOUSWIND,32,BRINE,37,RAINDANCE,45,HEX,53,HYDROPUMP,61,WRINGOUT,69,WATERSPOUT;WATER;;70;GHOST
ALOMOMOLA;;10;ENDURE,MIRRORCOAT,MIST,PAINSPLIT,REFRESH,TICKLE;594;Alomomola;Fast;75;REGENERATOR;2,0,0,0,0,0;;;Water1,Water2;Caring;1;10455;0;;0.5;;Floating in the open sea is how they live. When they find a wounded Pokemon, they embrace it and bring it to shore.;165;;HYDRATION,HEALER;;31.6;Pink;165,75,80,65,40,45;1.2;3;1,POUND,1,WATERSPORT,5,AQUARING,9,AQUAJET,13,DOUBLESLAP,17,HEALPULSE,21,PROTECT,25,WATERPULSE,29,WAKEUPSLAP,33,SOAK,37,WISH,41,BRINE,45,SAFEGUARD,49,HELPINGHAND,53,WIDEGUARD,57,HEALINGWISH,61,HYDROPUMP;WATER;;70;
JOLTIK;;37;CROSSPOISON,DISABLE,FEINTATTACK,PINMISSILE,POISONSTING,PURSUIT,ROCKCLIMB;595;Joltik;Medium;190;SWARM;0,0,0,1,0,0;;;Bug;Attaching;0;5355;0;;0.5;GALVANTULA,Level,36;They attach themselves to large-bodied Pokemon and absorb static electricity, which they store in an electric pouch.;64;;COMPOUNDEYES,UNNERVE;;0.6;Yellow;50,47,50,65,57,50;0.1;14;1,STRINGSHOT,1,LEECHLIFE,1,SPIDERWEB,4,THUNDERWAVE,7,SCREECH,12,FURYCUTTER,15,ELECTROWEB,18,BUGBITE,23,GASTROACID,26,SLASH,29,ELECTROBALL,34,SIGNALBEAM,37,AGILITY,40,SUCKERPUNCH,45,DISCHARGE,48,BUGBUZZ;BUG;;70;ELECTRIC
GALVANTULA;;32;;596;Galvantula;Medium;75;SWARM;0,0,0,2,0,0;;;Bug;EleSpider;0;5355;0;;0.5;;They employ an electrically charged web to trap their prey. While it is immobilized by shock, they leisurely consume it.;165;;COMPOUNDEYES,UNNERVE;;14.3;Yellow;70,77,60,108,97,60;0.8;14;1,STRINGSHOT,1,LEECHLIFE,1,SPIDERWEB,1,THUNDERWAVE,4,THUNDERWAVE,7,SCREECH,12,FURYCUTTER,15,ELECTROWEB,18,BUGBITE,23,GASTROACID,26,SLASH,29,ELECTROBALL,34,SIGNALBEAM,40,AGILITY,46,SUCKERPUNCH,54,DISCHARGE,60,BUGBUZZ;BUG;;70;ELECTRIC
FERROSEED;;34;BULLETSEED,GRAVITY,LEECHSEED,ROCKCLIMB,SEEDBOMB,SPIKES,STEALTHROCK,WORRYSEED;597;Ferroseed;Medium;255;;0,0,1,0,0,0;;STICKYBARB;Grass,Mineral;Thorn Seed;10;5355;0;;0.5;FERROTHORN,Level,40;They stick their spikes into cave walls and absorb the minerals they find in the rock.;61;;IRONBARBS;;18.8;Gray;44,50,91,10,24,86;0.6;1;1,TACKLE,1,HARDEN,6,ROLLOUT,9,CURSE,14,METALCLAW,18,PINMISSILE,21,GYROBALL,26,IRONDEFENSE,30,MIRRORSHOT,35,INGRAIN,38,SELFDESTRUCT,43,IRONHEAD,47,PAYBACK,52,FLASHCANNON,55,EXPLOSION;GRASS;;70;STEEL
FERROTHORN;;32;;598;Ferrothorn;Medium;90;;0,0,2,0,0,0;;STICKYBARB;Grass,Mineral;Thorn Pod;9;5355;0;;0.5;;They attach themselves to cave ceilings, firing steel spikes at targets passing beneath them.;171;;IRONBARBS;;110.0;Gray;74,94,131,20,54,116;1.0;10;1,ROCKCLIMB,1,TACKLE,1,HARDEN,1,ROLLOUT,1,CURSE,6,ROLLOUT,9,CURSE,14,METALCLAW,18,PINMISSILE,21,GYROBALL,26,IRONDEFENSE,30,MIRRORSHOT,35,INGRAIN,38,SELFDESTRUCT,40,POWERWHIP,46,IRONHEAD,53,PAYBACK,61,FLASHCANNON,67,EXPLOSION;GRASS;;70;STEEL
KLINK;;33;;599;Klink;Parabolic;130;CLEARBODY;0,0,1,0,0,0;;;Mineral;Gear;12;5355;0;;-1;KLANG,Level,38;Interlocking two bodies and spinning around generates the energy they need to live.;60;;PLUS,MINUS;;21.0;Gray;40,55,70,30,45,60;0.3;11;1,VICEGRIP,6,CHARGE,11,THUNDERSHOCK,16,GEARGRIND,21,BIND,26,CHARGEBEAM,31,AUTOTOMIZE,36,MIRRORSHOT,39,SCREECH,42,DISCHARGE,45,METALSOUND,48,SHIFTGEAR,51,LOCKON,54,ZAPCANNON,57,HYPERBEAM;STEEL;;70;
KLANG;;27;;600;Klang;Parabolic;60;CLEARBODY;0,0,2,0,0,0;;;Mineral;Gear;11;5355;0;;-1;KLINKLANG,Level,49;Spinning minigears are rotated at high speed and repeatedly fired away. It is dangerous if the gears don't return.;154;;PLUS,MINUS;;51.0;Gray;60,80,95,50,70,85;0.6;11;1,VICEGRIP,1,CHARGE,1,THUNDERSHOCK,1,GEARGRIND,6,CHARGE,11,THUNDERSHOCK,16,GEARGRIND,21,BIND,26,CHARGEBEAM,31,AUTOTOMIZE,36,MIRRORSHOT,40,SCREECH,44,DISCHARGE,48,METALSOUND,52,SHIFTGEAR,56,LOCKON,60,ZAPCANNON,64,HYPERBEAM;STEEL;;70;
KLINKLANG;;23;;601;Klinklang;Parabolic;30;CLEARBODY;0,0,3,0,0,0;;;Mineral;Gear;9;5355;0;;-1;;The gear with the red core is rotated at high speed for a rapid energy charge.;234;;PLUS,MINUS;;81.0;Gray;60,100,115,90,70,85;0.6;11;1,VICEGRIP,1,CHARGE,1,THUNDERSHOCK,1,GEARGRIND,6,CHARGE,11,THUNDERSHOCK,16,GEARGRIND,21,BIND,25,CHARGEBEAM,31,AUTOTOMIZE,36,MIRRORSHOT,40,SCREECH,44,DISCHARGE,48,METALSOUND,54,SHIFTGEAR,60,LOCKON,66,ZAPCANNON,72,HYPERBEAM;STEEL;;70;
